id,level,prompt,expected_table_count,expected_joins,status,before_status,readiness_status,readiness_reason,live_status,live_reason,model_calls,seconds
P06728,4,"Müşteri, ürün, ödeme planı ve satış temsilcisi bazında Ekim 2023 net satış tutarı hesapla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0201
P06729,4,"Ekim 2023 müşteri, ürün, ödeme planı ve satış temsilcisi bazında toptan net satış tutarı nedir?",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0225
P06730,4,"Ekim 2023 için müşteri, ürün, ödeme planı ve satış temsilcisi bazında toptan net satış tutarı göster.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0216
P06731,4,"Ekim 2023 dönemindeki toptan net satış tutarı bilgisini müşteri, ürün, ödeme planı ve satış temsilcisi bazında raporla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0222
P06732,4,"Ekim 2023 müşteri, ürün, ödeme planı ve satış temsilcisi bazında perakende net satış tutarı nedir?",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0221
P06733,4,"Müşteri, ürün, ödeme planı ve satış temsilcisi bazında Ekim 2023 perakende net satış tutarı hesapla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0214
P06734,4,"Ekim 2023 dönemindeki perakende net satış tutarı bilgisini müşteri, ürün, ödeme planı ve satış temsilcisi bazında raporla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0223
P06735,4,"Kasım 2023 müşteri, ürün, ödeme planı ve satış temsilcisi bazında satılan adet nedir?",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.02
P06736,4,"Müşteri, ürün, ödeme planı ve satış temsilcisi bazında Kasım 2023 satılan adet hesapla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0192
P06737,4,"Kasım 2023 dönemindeki satılan adet bilgisini müşteri, ürün, ödeme planı ve satış temsilcisi bazında raporla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0196
P06738,4,"Kasım 2023 için müşteri, ürün, ödeme planı ve satış temsilcisi bazında toptan satılan adet göster.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0202
P06739,4,"Müşteri, ürün, ödeme planı ve satış temsilcisi bazında Kasım 2023 toptan satılan adet hesapla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0196
P06740,4,"Kasım 2023 müşteri, ürün, ödeme planı ve satış temsilcisi bazında perakende satılan adet nedir?",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0202
P06741,4,"Kasım 2023 için müşteri, ürün, ödeme planı ve satış temsilcisi bazında perakende satılan adet göster.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0194
P06742,4,"Kasım 2023 dönemindeki perakende satılan adet bilgisini müşteri, ürün, ödeme planı ve satış temsilcisi bazında raporla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0208
P06743,4,"Kasım 2023 müşteri, ürün, ödeme planı ve satış temsilcisi bazında satış tutarı nedir?",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0197
P06744,4,"Kasım 2023 için müşteri, ürün, ödeme planı ve satış temsilcisi bazında satış tutarı göster.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0186
P06745,4,"Kasım 2023 dönemindeki satış tutarı bilgisini müşteri, ürün, ödeme planı ve satış temsilcisi bazında raporla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0213
P06746,4,"Kasım 2023 müşteri, ürün, ödeme planı ve satış temsilcisi bazında toptan satış tutarı nedir?",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0203
P06747,4,"Müşteri, ürün, ödeme planı ve satış temsilcisi bazında Kasım 2023 toptan satış tutarı hesapla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0197
P06748,4,"Kasım 2023 dönemindeki toptan satış tutarı bilgisini müşteri, ürün, ödeme planı ve satış temsilcisi bazında raporla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,MODEL_REQUIRED,unresolved terms: bilgisini,NOT_LIVE_TESTED,,0,0.0201
P06749,4,"Kasım 2023 için müşteri, ürün, ödeme planı ve satış temsilcisi bazında perakende satış tutarı göster.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0509
P06750,4,"Müşteri, ürün, ödeme planı ve satış temsilcisi bazında Kasım 2023 perakende satış tutarı hesapla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0213
P06751,4,"Kasım 2023 müşteri, ürün, ödeme planı ve satış temsilcisi bazında satış satırı sayısı nedir?",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0192
P06752,4,"Kasım 2023 için müşteri, ürün, ödeme planı ve satış temsilcisi bazında satış satırı sayısı göster.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0194
P06753,4,"Müşteri, ürün, ödeme planı ve satış temsilcisi bazında Kasım 2023 satış satırı sayısı hesapla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0193
P06754,4,"Kasım 2023 müşteri, ürün, ödeme planı ve satış temsilcisi bazında toptan satış satırı sayısı nedir?",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0202
P06755,4,"Kasım 2023 için müşteri, ürün, ödeme planı ve satış temsilcisi bazında toptan satış satırı sayısı göster.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0202
P06756,4,"Kasım 2023 dönemindeki toptan satış satırı sayısı bilgisini müşteri, ürün, ödeme planı ve satış temsilcisi bazında raporla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0227
P06757,4,"Kasım 2023 müşteri, ürün, ödeme planı ve satış temsilcisi bazında perakende satış satırı sayısı nedir?",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0218
P06758,4,"Müşteri, ürün, ödeme planı ve satış temsilcisi bazında Kasım 2023 perakende satış satırı sayısı hesapla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0215
P06759,4,"Kasım 2023 dönemindeki perakende satış satırı sayısı bilgisini müşteri, ürün, ödeme planı ve satış temsilcisi bazında raporla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0212
P06760,4,"Kasım 2023 müşteri, ürün, ödeme planı ve satış temsilcisi bazında net satış tutarı nedir?",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0221
P06761,4,"Müşteri, ürün, ödeme planı ve satış temsilcisi bazında Kasım 2023 net satış tutarı hesapla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0217
P06762,4,"Kasım 2023 dönemindeki net satış tutarı bilgisini müşteri, ürün, ödeme planı ve satış temsilcisi bazında raporla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0232
P06763,4,"Kasım 2023 için müşteri, ürün, ödeme planı ve satış temsilcisi bazında toptan net satış tutarı göster.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0232
P06764,4,"Müşteri, ürün, ödeme planı ve satış temsilcisi bazında Kasım 2023 toptan net satış tutarı hesapla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0223
P06765,4,"Kasım 2023 müşteri, ürün, ödeme planı ve satış temsilcisi bazında perakende net satış tutarı nedir?",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0224
P06766,4,"Kasım 2023 için müşteri, ürün, ödeme planı ve satış temsilcisi bazında perakende net satış tutarı göster.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0222
P06767,4,"Kasım 2023 dönemindeki perakende net satış tutarı bilgisini müşteri, ürün, ödeme planı ve satış temsilcisi bazında raporla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.023
P06768,4,"Aralık 2023 müşteri, ürün, ödeme planı ve satış temsilcisi bazında satılan adet nedir?",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0194
P06769,4,"Aralık 2023 için müşteri, ürün, ödeme planı ve satış temsilcisi bazında satılan adet göster.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0196
P06770,4,"Aralık 2023 dönemindeki satılan adet bilgisini müşteri, ürün, ödeme planı ve satış temsilcisi bazında raporla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0204
P06771,4,"Aralık 2023 müşteri, ürün, ödeme planı ve satış temsilcisi bazında toptan satılan adet nedir?",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0204
P06772,4,"Müşteri, ürün, ödeme planı ve satış temsilcisi bazında Aralık 2023 toptan satılan adet hesapla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0198
P06773,4,"Aralık 2023 dönemindeki toptan satılan adet bilgisini müşteri, ürün, ödeme planı ve satış temsilcisi bazında raporla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0211
P06774,4,"Aralık 2023 için müşteri, ürün, ödeme planı ve satış temsilcisi bazında perakende satılan adet göster.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0206
P06775,4,"Müşteri, ürün, ödeme planı ve satış temsilcisi bazında Aralık 2023 perakende satılan adet hesapla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0212
P06776,4,"Aralık 2023 müşteri, ürün, ödeme planı ve satış temsilcisi bazında satış tutarı nedir?",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0204
P06777,4,"Aralık 2023 için müşteri, ürün, ödeme planı ve satış temsilcisi bazında satış tutarı göster.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0197
P06778,4,"Müşteri, ürün, ödeme planı ve satış temsilcisi bazında Aralık 2023 satış tutarı hesapla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0201
P06779,4,"Aralık 2023 müşteri, ürün, ödeme planı ve satış temsilcisi bazında toptan satış tutarı nedir?",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0209
P06780,4,"Aralık 2023 için müşteri, ürün, ödeme planı ve satış temsilcisi bazında toptan satış tutarı göster.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0206
P06781,4,"Aralık 2023 dönemindeki toptan satış tutarı bilgisini müşteri, ürün, ödeme planı ve satış temsilcisi bazında raporla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,MODEL_REQUIRED,unresolved terms: bilgisini,NOT_LIVE_TESTED,,0,0.0207
P06782,4,"Aralık 2023 müşteri, ürün, ödeme planı ve satış temsilcisi bazında perakende satış tutarı nedir?",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0199
P06783,4,"Müşteri, ürün, ödeme planı ve satış temsilcisi bazında Aralık 2023 perakende satış tutarı hesapla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0192
P06784,4,"Aralık 2023 dönemindeki perakende satış tutarı bilgisini müşteri, ürün, ödeme planı ve satış temsilcisi bazında raporla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,MODEL_REQUIRED,unresolved terms: bilgisini,NOT_LIVE_TESTED,,0,0.0206
P06785,4,"Aralık 2023 müşteri, ürün, ödeme planı ve satış temsilcisi bazında satış satırı sayısı nedir?",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.02
P06786,4,"Müşteri, ürün, ödeme planı ve satış temsilcisi bazında Aralık 2023 satış satırı sayısı hesapla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0189
P06787,4,"Aralık 2023 dönemindeki satış satırı sayısı bilgisini müşteri, ürün, ödeme planı ve satış temsilcisi bazında raporla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0202
P06788,4,"Aralık 2023 için müşteri, ürün, ödeme planı ve satış temsilcisi bazında toptan satış satırı sayısı göster.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0204
P06789,4,"Müşteri, ürün, ödeme planı ve satış temsilcisi bazında Aralık 2023 toptan satış satırı sayısı hesapla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0221
P06790,4,"Aralık 2023 müşteri, ürün, ödeme planı ve satış temsilcisi bazında perakende satış satırı sayısı nedir?",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0219
P06791,4,"Aralık 2023 için müşteri, ürün, ödeme planı ve satış temsilcisi bazında perakende satış satırı sayısı göster.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0206
P06792,4,"Aralık 2023 dönemindeki perakende satış satırı sayısı bilgisini müşteri, ürün, ödeme planı ve satış temsilcisi bazında raporla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0217
P06793,4,"Aralık 2023 müşteri, ürün, ödeme planı ve satış temsilcisi bazında net satış tutarı nedir?",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0221
P06794,4,"Aralık 2023 için müşteri, ürün, ödeme planı ve satış temsilcisi bazında net satış tutarı göster.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0204
P06795,4,"Aralık 2023 dönemindeki net satış tutarı bilgisini müşteri, ürün, ödeme planı ve satış temsilcisi bazında raporla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0218
P06796,4,"Aralık 2023 müşteri, ürün, ödeme planı ve satış temsilcisi bazında toptan net satış tutarı nedir?",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0222
P06797,4,"Müşteri, ürün, ödeme planı ve satış temsilcisi bazında Aralık 2023 toptan net satış tutarı hesapla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.022
P06798,4,"Aralık 2023 dönemindeki toptan net satış tutarı bilgisini müşteri, ürün, ödeme planı ve satış temsilcisi bazında raporla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0225
P06799,4,"Aralık 2023 için müşteri, ürün, ödeme planı ve satış temsilcisi bazında perakende net satış tutarı göster.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0224
P06800,4,"Müşteri, ürün, ödeme planı ve satış temsilcisi bazında Aralık 2023 perakende net satış tutarı hesapla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0217
P06801,4,"Ocak 2024 müşteri, ürün, ödeme planı ve satış temsilcisi bazında satılan adet nedir?",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0209
P06802,4,"Ocak 2024 için müşteri, ürün, ödeme planı ve satış temsilcisi bazında satılan adet göster.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0468
P06803,4,"Müşteri, ürün, ödeme planı ve satış temsilcisi bazında Ocak 2024 satılan adet hesapla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0185
P06804,4,"Ocak 2024 müşteri, ürün, ödeme planı ve satış temsilcisi bazında toptan satılan adet nedir?",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.02
P06805,4,"Ocak 2024 için müşteri, ürün, ödeme planı ve satış temsilcisi bazında toptan satılan adet göster.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0213
P06806,4,"Ocak 2024 dönemindeki toptan satılan adet bilgisini müşteri, ürün, ödeme planı ve satış temsilcisi bazında raporla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0243
P06807,4,"Ocak 2024 müşteri, ürün, ödeme planı ve satış temsilcisi bazında perakende satılan adet nedir?",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0262
P06808,4,"Müşteri, ürün, ödeme planı ve satış temsilcisi bazında Ocak 2024 perakende satılan adet hesapla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0223
P06809,4,"Ocak 2024 dönemindeki perakende satılan adet bilgisini müşteri, ürün, ödeme planı ve satış temsilcisi bazında raporla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0217
P06810,4,"Ocak 2024 müşteri, ürün, ödeme planı ve satış temsilcisi bazında satış tutarı nedir?",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.021
P06811,4,"Müşteri, ürün, ödeme planı ve satış temsilcisi bazında Ocak 2024 satış tutarı hesapla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.02
P06812,4,"Ocak 2024 dönemindeki satış tutarı bilgisini müşteri, ürün, ödeme planı ve satış temsilcisi bazında raporla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0206
P06813,4,"Ocak 2024 için müşteri, ürün, ödeme planı ve satış temsilcisi bazında toptan satış tutarı göster.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0209
P06814,4,"Müşteri, ürün, ödeme planı ve satış temsilcisi bazında Ocak 2024 toptan satış tutarı hesapla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0216
P06815,4,"Ocak 2024 müşteri, ürün, ödeme planı ve satış temsilcisi bazında perakende satış tutarı nedir?",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0211
P06816,4,"Ocak 2024 için müşteri, ürün, ödeme planı ve satış temsilcisi bazında perakende satış tutarı göster.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0201
P06817,4,"Ocak 2024 dönemindeki perakende satış tutarı bilgisini müşteri, ürün, ödeme planı ve satış temsilcisi bazında raporla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,MODEL_REQUIRED,unresolved terms: bilgisini,NOT_LIVE_TESTED,,0,0.022
P06818,4,"Ocak 2024 müşteri, ürün, ödeme planı ve satış temsilcisi bazında satış satırı sayısı nedir?",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0201
P06819,4,"Ocak 2024 için müşteri, ürün, ödeme planı ve satış temsilcisi bazında satış satırı sayısı göster.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0197
P06820,4,"Ocak 2024 dönemindeki satış satırı sayısı bilgisini müşteri, ürün, ödeme planı ve satış temsilcisi bazında raporla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0197
P06821,4,"Ocak 2024 müşteri, ürün, ödeme planı ve satış temsilcisi bazında toptan satış satırı sayısı nedir?",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0206
P06822,4,"Müşteri, ürün, ödeme planı ve satış temsilcisi bazında Ocak 2024 toptan satış satırı sayısı hesapla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0216
P06823,4,"Ocak 2024 dönemindeki toptan satış satırı sayısı bilgisini müşteri, ürün, ödeme planı ve satış temsilcisi bazında raporla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.022
P06824,4,"Ocak 2024 için müşteri, ürün, ödeme planı ve satış temsilcisi bazında perakende satış satırı sayısı göster.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0206
P06825,4,"Müşteri, ürün, ödeme planı ve satış temsilcisi bazında Ocak 2024 perakende satış satırı sayısı hesapla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0213
P06826,4,"Ocak 2024 müşteri, ürün, ödeme planı ve satış temsilcisi bazında net satış tutarı nedir?",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0217
P06827,4,"Ocak 2024 için müşteri, ürün, ödeme planı ve satış temsilcisi bazında net satış tutarı göster.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.023
P06828,4,"Müşteri, ürün, ödeme planı ve satış temsilcisi bazında Ocak 2024 net satış tutarı hesapla.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0239
P06829,4,"Ocak 2024 müşteri, ürün, ödeme planı ve satış temsilcisi bazında toptan net satış tutarı nedir?",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0227
P06830,4,"Ocak 2024 için müşteri, ürün, ödeme planı ve satış temsilcisi bazında toptan net satış tutarı göster.",6,5,PASS,NOT_TESTED_MODEL_FALLBACK,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0215
